DATE,PRCP,SNWD,SNOW,TMAX,TMIN
19441111,0.01,0,0,41,35
19441112,0,0,0,42,26
19441113,0,0,0,49,26
19441114,0,0,0,57,28
19441115,0.06,0,0,47,41
19441116,0.01,0,0,45,38
19441117,0.08,0,0,45,38
19441118,0,0,0,43,32
19441119,0,0,0,38,28
19441120,0.18,0,1.6,34,30
19441121,0.05,0,0,38,34
19441122,0,0,0,37,30
19441123,0.17,2,1.8,36,28
19441124,0,0,0,34,29
19441125,0,0,0,34,28
19441126,0,0,0,45,27
19441127,0.13,0,0,52,40
19441128,0.04,0,0.1,42,31
19441129,0.14,0,0,40,30
19441130,0.89,3,3.9,37,24
19441201,0.42,8,3.9,26,20
19441202,0.02,7,0.2,22,17
19441203,0,6,0,28,7
19441204,0,5,0,35,6
19441205,0,3,0,45,25
19441206,0,2,0,40,30
19441207,0.03,1,0,41,24
19441208,1.31,1,2.5,37,33
19441209,0,1,0,36,28
19441210,0,1,0,35,31
19441211,0.45,4,5.3,31,28
19441212,1.36,22,16.2,30,23
19441213,0.04,23,0.5,24,20
19441214,0.03,22,0.3,26,17
19441215,0,22,0,32,17
19441216,0.03,18,0.3,35,28
19441217,0.02,18,0.2,30,20
19441218,0,16,0,20,11
19441219,0.01,14,0.1,21,2
19441220,0.05,12,0.4,32,19
19441221,0.01,12,0.1,29,-3
19441222,0,11,0,22,0
19441223,0.02,11,0.2,30,18
19441224,0,10,0,29,8
19441225,0.35,13,3.4,34,25
19441226,0.02,13,0.2,25,9
19441227,0.41,15,4.1,23,2
19441228,0.36,19,3.6,24,8
19441229,0,18,0,17,5
19441230,0,15,0,31,3
19441231,0.11,13,0.3,37,29
19450101,0.44,12,2.7,35,20
19450102,0.07,13,0.8,20,6
19450103,0.01,12,0.1,28,5
19450104,0.06,13,0.6,28,6
19450105,0.01,12,0.1,13,2
19450106,0.02,12,0.2,11,2
19450107,0.17,14,1.8,22,4
19450108,0.04,14,0.4,30,21
19450109,0.1,15,1.1,26,0
19450110,0.04,15,0.4,17,-3
19450111,0.01,14,0.1,21,9
19450112,0.07,13,0.6,37,20
19450113,0.04,12,0.4,26,13
19450114,0.03,13,0.3,20,11
19450115,0.02,13,0.2,25,19
19450116,0.22,15,2.2,25,20
19450117,0,15,0,22,4
19450118,0,14,0,22,-7
19450119,0,13,0,26,5
19450120,0,13,0,27,1
19450121,0,11,0,29,5
19450122,0.11,11,1.1,30,21
19450123,0.17,13,1.7,30,16
19450124,0.4,16,4,22,-3
19450125,0.08,18,0.8,3,-7
19450126,0,18,0,12,-6
19450127,0,17,0,23,1
19450128,0.07,17,0.7,23,6
19450129,0.08,18,0.8,25,17
19450130,0,18,0,22,10
19450131,0.24,19,2.4,17,8
19450201,0.01,20,0.1,23,8
19450202,0.03,20,0.3,18,14
19450203,0,20,0,19,4
19450204,0.34,21,3.4,30,-3
19450205,0.04,22,0.4,28,13
19450206,0,19,0,33,10
19450207,0,16,0,30,17
19450208,0,13,0,36,21
19450209,0.08,12,0.8,33,24
19450210,0.25,10,0.2,41,33
19450211,0.04,10,0.4,34,26
19450212,0,10,0,32,13
19450213,0.32,10,3.2,24,7
19450214,0.12,14,1.2,31,20
19450215,0.07,11,0,46,26
19450216,0,10,0,44,24
19450217,0,9,0,26,16
19450218,0.01,9,0.1,20,13
19450219,0,8,0,26,10
19450220,0,8,0,30,11
19450221,0.25,7,0,36,17
19450222,0.19,6,0,49,33
19450223,0.06,6,0.6,34,29
19450224,0.02,6,0.2,34,26
19450225,0,5,0,42,24
19450226,0.22,5,0.4,43,28
19450227,0,5,0,28,23
19450228,0.26,5,2.6,33,17
19450301,0,5,0,42,17
19450302,0.03,4,0,44,32
19450303,0.27,1,0,50,29
19450304,0,1,0,36,23
19450305,0,0,0,55,24
19450306,0.04,0,0,45,30
19450307,0,0,0,30,22
19450308,0,0,0,36,20
19450309,0.05,0,0.5,39,25
19450310,0.09,1,0.7,33,25
19450311,0,0,0,45,20
19450312,0.09,0,0.2,39,32
19450313,0,0,0,46,28
19450314,0,0,0,64,30
19450315,0.07,0,0,71,42
19450316,0.08,0,0,69,48
19450317,0.15,0,0,70,43
19450318,0,0,0,61,38
19450319,0.11,0,0,58,42
19450320,0.15,0,0,58,37
19450321,1.54,0,1.2,37,32
19450322,0.44,3,2.8,34,32
19450323,0,0,0,50,29
19450324,0,0,0,57,29
19450325,0,0,0,72,32
19450326,0,0,0,84,43
19450327,0,0,0,73,53
19450328,0,0,0,84,52
19450329,0,0,0,70,46
19450330,0,0,0,65,40
19450331,0.76,0,0,58,42
19450401,0,0,0,70,44
19450402,0.44,0,0,68,52
19450403,0.02,0,0,53,42
19450404,0.13,0,0,64,41
19450405,0,0,0,42,31
19450406,0,0,0,52,30
19450407,0,0,0,69,33
19450408,0,0,0,74,47
19450409,0,0,0,79,46
19450410,0,0,0,85,50
19450411,0,0,0,85,49
19450412,0,0,0,85,56
19450413,0,0,0,86,55
19450414,0,0,0,61,36
19450415,0,0,0,46,32
19450416,0.07,0,0,59,37
19450417,0.01,0,0,68,43
19450418,0,0,0,55,36
19450419,0,0,0,50,31
19450420,0,0,0,51,37
19450421,0.45,0,0.4,43,32
19450422,0,0,0,46,28
19450423,0,0,0,54,32
19450424,0.17,0,0,66,43
19450425,0.51,0,0,64,48
19450426,0.25,0,0,50,42
19450427,0.1,0,0,42,34
19450428,0.01,0,0,45,34
19450429,0,0,0,48,38
19450430,0,0,0,60,41
19450501,0,0,0,48,36
19450502,0,0,0,59,34
19450503,0.78,0,0,55,40
19450504,0.09,0,0,46,41
19450505,1.26,0,0,45,39
19450506,0.03,0,0,52,41
19450507,0,0,0,71,36
19450508,0.1,0,0,62,41
19450509,0,0,0,50,37
19450510,0.57,0,2,41,33
19450511,0,0,0,54,35
19450512,0.02,0,0,54,42
19450513,0.18,0,0,55,45
19450514,0,0,0,57,42
19450515,0.14,0,0,46,42
19450516,0.22,0,0,46,44
19450517,0.61,0,0,54,43
19450518,0.2,0,0,54,45
19450519,0.01,0,0,64,44
19450520,0,0,0,70,40
19450521,0,0,0,82,52
19450522,0.02,0,0,78,51
19450523,0.01,0,0,57,43
19450524,0,0,0,64,38
19450525,0,0,0,76,43
19450526,0.07,0,0,79,47
19450527,0.06,0,0,76,56
19450528,0,0,0,80,58
19450529,0.06,0,0,68,50
19450530,0.02,0,0,56,42
19450531,0,0,0,55,39
19450601,0.01,0,0,54,35
19450602,0.4,0,0,48,42
19450603,0.04,0,0,48,41
19450604,0.05,0,0,56,40
19450605,0.11,0,0,58,45
19450606,0,0,0,63,45
19450607,0,0,0,69,43
19450608,0,0,0,69,43
19450609,0,0,0,73,50
19450610,0.1,0,0,72,55
19450611,0.05,0,0,80,64
19450612,0,0,0,71,54
19450613,0,0,0,82,57
19450614,0,0,0,90,61
19450615,0.69,0,0,85,66
19450616,0.04,0,0,82,63
19450617,0,0,0,71,63
19450618,0.25,0,0,64,53
19450619,0,0,0,76,52
19450620,0,0,0,81,58
19450621,0.15,0,0,66,56
19450622,0,0,0,79,54
19450623,0,0,0,87,62
19450624,0,0,0,89,65
19450625,0,0,0,88,63
19450626,0,0,0,80,60
19450627,0,0,0,86,54
19450628,0,0,0,87,65
19450629,0.21,0,0,90,68
19450630,0.3,0,0,90,68
19450701,0.03,0,0,87,68
19450702,0.03,0,0,73,59
19450703,0,0,0,76,53
19450704,0,0,0,84,53
19450705,0,0,0,89,60
19450706,0.08,0,0,79,59
19450707,0,0,0,80,52
19450708,0,0,0,83,59
19450709,0.01,0,0,82,60
19450710,0.52,0,0,72,51
19450711,0,0,0,69,44
19450712,0,0,0,79,52
19450713,0.83,0,0,85,63
19450714,2.03,0,0,82,64
19450715,0.61,0,0,65,58
19450716,0,0,0,73,54
19450717,0,0,0,79,52
19450718,0.45,0,0,81,64
19450719,0.75,0,0,78,62
19450720,0,0,0,85,63
19450721,0,0,0,84,63
19450722,1.1,0,0,83,65
19450723,0,0,0,84,65
19450724,0,0,0,90,66
19450725,0,0,0,94,71
19450726,0,0,0,79,67
19450727,0,0,0,76,62
19450728,0.08,0,0,78,62
19450729,0,0,0,77,60
19450730,0,0,0,86,58
19450731,1.56,0,0,84,66
19450801,0.11,0,0,86,67
19450802,0,0,0,88,67
19450803,0,0,0,74,57
19450804,0,0,0,75,54
19450805,0,0,0,77,52
19450806,0.41,0,0,69,60
19450807,0.01,0,0,72,59
19450808,0,0,0,79,56
19450809,0,0,0,81,56
19450810,0,0,0,85,59
19450811,0,0,0,89,63
19450812,0.03,0,0,84,65
19450813,0,0,0,89,66
19450814,0.02,0,0,89,69
19450815,0,0,0,70,51
19450816,0,0,0,74,47
19450817,0,0,0,80,53
19450818,0,0,0,83,57
19450819,0,0,0,83,60
19450820,0,0,0,89,60
19450821,0,0,0,90,63
19450822,0,0,0,77,60
19450823,0,0,0,70,56
19450824,0.2,0,0,74,54
19450825,0.06,0,0,73,55
19450826,0.07,0,0,67,52
19450827,0,0,0,72,48
19450828,0.52,0,0,79,64
19450829,0,0,0,86,65
19450830,0,0,0,83,65
19450831,0,0,0,84,65
19450901,0,0,0,85,66
19450902,0.01,0,0,74,57
19450903,0,0,0,73,50
19450904,0,0,0,82,53
19450905,0,0,0,91,63
19450906,0,0,0,92,65
19450907,0,0,0,94,63
19450908,0,0,0,92,69
19450909,0.16,0,0,80,69
19450910,0,0,0,89,63
19450911,0.02,0,0,77,56
19450912,0,0,0,68,54
19450913,0,0,0,68,52
19450914,0.99,0,0,79,59
19450915,0,0,0,70,53
19450916,0,0,0,56,41
19450917,0.02,0,0,60,41
19450918,2.42,0,0,54,46
19450919,0.03,0,0,57,53
19450920,0,0,0,77,55
19450921,0,0,0,68,45
19450922,0,0,0,63,43
19450923,0,0,0,64,47
19450924,0.04,0,0,84,63
19450925,1.18,0,0,81,61
19450926,0,0,0,69,49
19450927,0,0,0,74,49
19450928,0.24,0,0,81,65
19450929,0.1,0,0,68,42
19450930,0,0,0,57,39
19451001,1.99,0,0,64,48
19451002,0.6,0,0,65,40
19451003,0.03,0,0,47,36
19451004,0,0,0,63,33
19451005,0,0,0,70,45
19451006,0.06,0,0,65,53
19451007,0.19,0,0,64,47
19451008,0.06,0,0,58,45
19451009,0.19,0,0,49,40
19451010,0,0,0,48,38
19451011,0,0,0,55,36
19451012,0.27,0,0,57,45
19451013,0,0,0,48,42
19451014,0.16,0,0,44,37
19451015,0.05,0,0,47,37
19451016,0,0,0,60,40
19451017,0,0,0,68,37
19451018,0,0,0,79,49
19451019,0.06,0,0,81,50
19451020,0,0,0,60,44
19451021,0,0,0,72,43
19451022,0.03,0,0,76,45
19451023,0.53,0,0,46,40
19451024,0.1,0,0,42,40
19451025,0.07,0,0,52,39
19451026,0.13,0,0,50,41
19451027,0,0,0,50,34
19451028,0,0,0,54,31
19451029,0,0,0,73,40
19451030,0,0,0,60,36
19451031,0.07,0,0,65,33
19451101,0,0,0,57,29
19451102,0.08,0,0,65,49
19451103,0.14,0,0,49,36
19451104,0,0,0,42,28
19451105,0,0,0,46,26
19451106,0,0,0,70,32
19451107,0,0,0,73,42
19451108,0,0,0,73,55
19451109,0.06,0,0,64,41
19451110,0,0,0,41,28
19451111,0.09,0,0,45,24
19451112,0,0,0,65,45
19451113,0.07,0,0,66,48
19451114,0,0,0,48,38
19451115,0,0,0,41,29
19451116,0,0,0,49,36
19451117,0.07,0,0,50,43
19451118,0.26,0,0,50,34
19451119,0.28,0,0,47,35
19451120,0.05,0,0.1,39,30
19451121,0,0,0,43,27
19451122,0.13,0,0,44,28
19451123,0,0,0,32,21
19451124,0.01,0,0.1,35,20
19451125,0,0,0,36,25
19451126,0,0,0,33,25
19451127,0.16,0,0,44,24
19451128,1.51,0,0,42,35
19451129,2.07,10,9.8,35,29
19451130,0.12,11,0.9,29,24
19451201,0,10,0,29,10
19451202,0,9,0,29,10
19451203,0,7,0,36,29
19451204,0.08,7,0.8,34,23
19451205,0,7,0,31,10
19451206,0.81,4,0,35,19
19451207,0.03,3,0,38,32
19451208,0,2,0,45,33
19451209,0,1,0,47,30
19451210,0.01,2,0.2,31,21
19451211,0.01,2,0.5,22,14
19451212,0,2,0,20,11
19451213,0.03,2,0.4,30,14
19451214,0.08,3,1.1,31,6
19451215,0.02,3,0.3,29,19
19451216,0.01,3,0.1,19,7
19451217,0,3,0,18,8
19451218,0,3,0,18,5
19451219,0.29,5,5.9,18,5
19451220,0.02,8,0.2,18,13
19451221,0.08,9,1,18,11
19451222,0.01,9,0.1,21,8
19451223,0.02,9,0.4,16,-2
19451224,0,9,0,21,-6
19451225,0.45,6,0,40,18
19451226,0,5,0,39,30
19451227,0,4,0,32,21
19451228,0,3,0,37,22
19451229,0,2,0,40,32
19451230,0.05,1,0,40,35
19451231,0,1,0,36,18
19460101,0.01,1,0.1,19,13
19460102,0.01,1,0.4,24,16
19460103,0,1,0,35,18
19460104,0,0,0,40,32
19460105,0,0,0,57,37
19460106,0,0,0,60,48
19460107,0,0,0,50,35
19460108,0,0,0,37,30
19460109,0.18,0,0,49,31
19460110,0,0,0,45,32
19460111,0.02,0,0,37,25
19460112,0.06,0,0.2,37,32
19460113,0.06,1,0.7,32,15
19460114,0.02,1,0.5,31,14
19460115,0.04,2,1.2,28,10
19460116,0,2,0,20,4
19460117,0,2,0,32,4
19460118,0.02,2,0.2,33,21
19460119,0.02,2,0.2,24,3
19460120,0,2,0,25,-7
19460121,0.21,4,1.6,34,15
19460122,0,4,0,20,5
19460123,0,3,0,33,8
19460124,0,3,0,34,19
19460125,0.09,3,0.9,33,26
19460126,0,3,0,32,1
19460127,0,3,0,21,-2
19460128,0.01,3,0.1,33,15
19460129,0,3,0,27,20
19460130,0.04,2,0.4,39,20
19460131,0.02,1,0.2,45,22
19460201,0.06,2,0.6,24,20
19460202,0.1,2,1.1,33,14
19460203,0.03,3,0.3,15,7
19460204,0,3,0,20,6
19460205,0,2,0,38,6
19460206,0.23,2,0,44,32
19460207,0.14,3,1.4,33,16
19460208,0,3,0,34,8
19460209,0,1,0,40,26
19460210,0.01,1,0.1,26,18
19460211,0,0,0,27,16
19460212,0,0,0,41,25
19460213,0.32,0,0,49,36
19460214,0.04,0,0,54,24
19460215,0.21,2,1.6,25,6
19460216,0.01,1,0.1,48,5
19460217,0,0,0,38,24
19460218,0,0,0,24,8
19460219,0.26,1,2.6,34,8
19460220,0.19,4,2,31,15
19460221,0.02,5,0.2,15,3
19460222,0.13,6,1.3,33,5
19460223,0,6,0,31,13
19460224,0.04,6,0.4,32,14
19460225,0,6,0,22,12
19460226,0.79,10,6.6,25,14
19460227,0.12,12,1.2,28,19
19460228,0,12,0,32,14
19460301,0,9,0,50,13
19460302,0.07,7,0,41,32
19460303,0,5,0,37,30
19460304,0,2,0,52,32
19460305,0.11,1,0,38,32
19460306,0,0,0,68,32
19460307,0.15,0,0,55,31
19460308,0.09,0,0,44,27
19460309,0.15,0,0.7,46,25
19460310,0,0,0,38,17
19460311,0.02,0,0.2,32,23
19460312,0,0,0,60,23
19460313,0,0,0,63,45
19460314,0,0,0,73,46
19460315,0.11,0,0,54,38
19460316,0,0,0,58,29
19460317,0,0,0,54,40
19460318,0,0,0,52,38
19460319,0,0,0,56,26
19460320,0,0,0,60,26
19460321,0,0,0,68,30
19460322,0.07,0,0,61,33
19460323,0,0,0,43,28
19460324,0,0,0,65,26
19460325,0,0,0,54,41
19460326,0,0,0,69,35
19460327,0,0,0,64,36
19460328,0,0,0,78,45
19460329,0,0,0,78,48
19460330,0,0,0,48,34
19460331,0,0,0,34,28
19460401,0.01,0,0,56,27
19460402,0,0,0,67,42
19460403,0,0,0,47,38
19460404,0.02,0,0,64,39
19460405,0.02,0,0,40,32
19460406,0.12,0,0,46,33
19460407,0,0,0,44,26
19460408,0.25,0,0,42,26
19460409,0,0,0,42,35
19460410,0,0,0,43,30
19460411,0,0,0,45,25
19460412,0,0,0,50,25
19460413,0,0,0,55,28
19460414,0,0,0,69,33
19460415,0.18,0,0,58,39
19460416,0,0,0,47,32
19460417,0,0,0,54,27
19460418,0,0,0,57,36
19460419,0.16,0,0,55,34
19460420,0,0,0,51,35
19460421,0,0,0,56,26
19460422,0,0,0,80,37
19460423,0,0,0,82,49
19460424,0,0,0,63,43
19460425,0,0,0,68,37
19460426,0.62,0,0.2,50,33
19460427,0.03,0,0.3,43,33
19460428,0,0,0,53,30
19460429,0,0,0,60,42
19460430,0,0,0,70,38
19460501,0,0,0,61,39
19460502,0,0,0,61,35
19460503,0,0,0,45,36
19460504,0.08,0,0,63,34
19460505,0.16,0,0,58,45
19460506,0.01,0,0,60,42
19460507,0,0,0,50,40
19460508,0,0,0,57,40
19460509,0.09,0,0,56,37
19460510,0,0,0,60,32
19460511,0.38,0,0,63,47
19460512,0,0,0,60,39
19460513,0,0,0,63,37
19460514,0,0,0,73,44
19460515,0,0,0,82,50
19460516,0.64,0,0,68,48
19460517,0.05,0,0,55,45
19460518,0.19,0,0,73,52
19460519,0.02,0,0,63,51
19460520,0.71,0,0,78,50
19460521,0.04,0,0,66,49
19460522,0,0,0,70,46
19460523,0,0,0,83,45
19460524,0,0,0,82,59
19460525,0.13,0,0,83,58
19460526,0.01,0,0,67,55
19460527,0,0,0,63,51
19460528,0,0,0,62,44
19460529,0,0,0,76,40
19460530,0,0,0,82,54
19460531,0.31,0,0,76,42
19460601,0.49,0,0,52,41
19460602,0,0,0,63,46
19460603,0,0,0,65,43
19460604,0,0,0,67,44
19460605,0,0,0,71,47
19460606,0.17,0,0,70,48
19460607,0.01,0,0,77,56
19460608,0.37,0,0,82,60
19460609,0,0,0,63,44
19460610,0,0,0,70,40
19460611,0.68,0,0,80,58
19460612,0,0,0,80,60
19460613,0,0,0,68,52
19460614,0,0,0,67,45
19460615,0,0,0,73,48
19460616,0,0,0,86,53
19460617,0.33,0,0,80,67
19460618,0.22,0,0,70,52
19460619,0,0,0,69,49
19460620,0.51,0,0,80,50
19460621,0.38,0,0,72,58
19460622,0,0,0,70,57
19460623,0,0,0,85,54
19460624,0,0,0,87,62
19460625,0,0,0,92,66
19460626,0,0,0,92,66
19460627,0,0,0,82,67
19460628,0,0,0,88,66
19460629,0.05,0,0,88,66
19460630,0,0,0,93,67
19460701,1.61,0,0,88,63
19460702,0,0,0,74,52
19460703,0,0,0,75,52
19460704,0,0,0,80,51
19460705,0,0,0,85,56
19460706,0,0,0,89,65
19460707,0,0,0,81,62
19460708,0,0,0,84,62
19460709,0,0,0,82,62
19460710,0,0,0,85,58
19460711,0.3,0,0,94,64
19460712,0,0,0,80,65
19460713,0,0,0,84,57
19460714,0.44,0,0,88,56
19460715,0.03,0,0,70,52
19460716,0,0,0,75,48
19460717,0,0,0,82,51
19460718,0,0,0,88,58
19460719,0.06,0,0,94,65
19460720,0,0,0,82,68
19460721,0,0,0,80,62
19460722,0,0,0,85,64
19460723,0,0,0,86,66
19460724,0.08,0,0,89,62
19460725,0,0,0,70,55
19460726,0,0,0,77,50
19460727,0,0,0,81,51
19460728,0,0,0,84,55
19460729,0,0,0,90,62
19460730,0,0,0,77,63
19460731,0.29,0,0,71,63
19460801,0.78,0,0,66,62
19460802,0,0,0,78,58
19460803,0,0,0,83,55
19460804,0.01,0,0,85,60
19460805,0,0,0,83,61
19460806,0.04,0,0,79,62
19460807,0,0,0,80,62
19460808,0,0,0,88,59
19460809,0,0,0,90,65
19460810,0.39,0,0,76,62
19460811,0,0,0,72,59
19460812,0,0,0,70,59
19460813,0.03,0,0,74,53
19460814,0,0,0,75,49
19460815,0,0,0,83,54
19460816,0.18,0,0,76,70
19460817,1.7,0,0,76,64
19460818,0,0,0,75,62
19460819,0,0,0,80,60
19460820,0,0,0,68,57
19460821,0,0,0,76,55
19460822,0.02,0,0,68,54
19460823,0.42,0,0,66,52
19460824,0,0,0,69,49
19460825,0,0,0,70,47
19460826,0,0,0,72,49
19460827,0,0,0,76,48
19460828,0.01,0,0,78,55
19460829,0.04,0,0,63,45
19460830,0,0,0,70,43
19460831,0,0,0,76,48
19460901,0.04,0,0,78,52
19460902,0,0,0,64,48
19460903,0,0,0,64,41
19460904,0,0,0,72,40
19460905,0,0,0,79,45
19460906,0,0,0,86,58
19460907,0.11,0,0,80,65
19460908,0.28,0,0,65,58
19460909,0,0,0,85,60
19460910,0.77,0,0,83,66
19460911,0.03,0,0,70,56
19460912,0,0,0,58,45
19460913,0,0,0,69,38
19460914,0,0,0,70,42
19460915,0,0,0,74,42
19460916,0,0,0,80,49
19460917,0,0,0,84,54
19460918,0,0,0,84,58
19460919,0,0,0,88,58
19460920,0,0,0,88,58
19460921,0.5,0,0,69,61
19460922,0,0,0,84,60
19460923,0.08,0,0,78,62
19460924,0.22,0,0,71,52
19460925,0,0,0,67,47
19460926,0,0,0,77,42
19460927,0,0,0,83,54
19460928,0,0,0,89,58
19460929,0.46,0,0,79,54
19460930,0.22,0,0,56,46
19461001,0.24,0,0,46,37
19461002,0,0,0,60,39
19461003,0,0,0,74,45
19461004,0,0,0,80,49
19461005,0,0,0,85,50
19461006,0,0,0,84,51
19461007,0,0,0,83,52
19461008,0,0,0,59,48
19461009,0,0,0,63,47
19461010,0,0,0,72,46
19461011,0,0,0,78,56
19461012,1.29,0,0,66,42
19461013,0,0,0,55,37
19461014,0,0,0,60,38
19461015,0,0,0,68,42
19461016,0,0,0,72,46
19461017,0.34,0,0,55,44
19461018,0.85,0,0,63,43
19461019,0,0,0,56,38
19461020,0,0,0,49,34
19461021,0,0,0,63,32
19461022,0,0,0,68,40
19461023,0,0,0,72,44
19461024,0,0,0,75,49
19461025,0.69,0,0,73,52
19461026,0.01,0,0,70,47
19461027,0,0,0,75,45
19461028,0,0,0,74,42
19461029,0.13,0,0,74,58
19461030,0.01,0,0,78,63
19461031,0.23,0,0,72,44
19461101,0.07,0,0,57,40
19461102,0.2,0,0,62,48
19461103,0,0,0,72,54
19461104,0.03,0,0,54,44
19461105,0.02,0,0,47,34
19461106,0,0,0,58,34
19461107,0.14,0,0,55,41
19461108,0.04,0,0,56,46
19461109,0,0,0,49,45
19461110,0.06,0,0,55,44
19461111,0.64,0,0,55,47
19461112,0.02,0,0,48,38
19461113,0,0,0,47,38
19461114,0,0,0,46,33
19461115,0,0,0,48,30
19461116,0.02,0,0,56,28
19461117,0.03,0,0,51,29
19461118,0,0,0,41,28
19461119,0,0,0,59,28
19461120,0,0,0,58,36
19461121,0,0,0,65,33
19461122,0.04,0,0.1,54,28
19461123,0,0,0,34,25
19461124,0,0,0,54,26
19461125,0.05,0,0,58,37
19461126,0.96,0,0,40,36
19461127,0.04,0,0,42,33
19461128,0,0,0,46,30
19461129,0,0,0,46,24
19461130,0,0,0,45,27
19461201,0.14,0,1.2,47,12
19461202,0.05,2,0.8,18,10
19461203,0,1,0,33,12
19461204,0,0,0,39,31
19461205,0,0,0,45,33
19461206,0,0,0,49,34
19461207,0,0,0,58,37
19461208,0,0,0,59,46
19461209,0,0,0,62,50
19461210,0.4,0,0,58,38
19461211,0,0,0,44,30
19461212,0.39,0,0,55,31
19461213,0,0,0,54,23
19461214,0,0,0,24,20
19461215,0.01,0,0.1,28,20
19461216,0.04,1,0.4,34,15
19461217,0,0,0,44,27
19461218,0,0,0,27,17
19461219,0,0,0,28,11
19461220,0.63,2,4.5,30,19
19461221,0.05,4,0.2,38,26
19461222,0.04,4,0.4,33,29
19461223,0,4,0,40,29
19461224,0,1,0,35,25
19461225,0,2,0.6,29,21
19461226,0.11,4,2,32,12
19461227,0.1,4,1,29,9
19461228,0.57,4,2.2,34,15
19461229,0.08,3,0.2,41,10
19461230,0,3,0,17,6
19461231,0,3,0,26,6
19470101,0.17,3,2.8,27,10
19470102,0.56,4,0.3,35,27
19470103,0.11,4,0,29,17
19470104,0.02,4,0.1,23,15
19470105,0.01,3,0.1,30,23
19470106,0.03,4,0.7,27,20
19470107,0.05,4,0.5,36,21
19470108,0.15,5,2.2,33,19
19470109,0.06,7,0.9,20,8
19470110,0.08,8,1.1,30,13
19470111,0.06,4,0,46,28
19470112,0,3,0,35,13
19470113,0,3,0,35,11
19470114,0.17,1,0,48,34
19470115,0.15,0,0,44,30
19470116,0,0,0,34,25
19470117,0,0,0,39,19
19470118,0,0,0,35,23
19470119,0,0,0,46,22
19470120,0.85,0,0,46,36
19470121,0.28,2,2.8,37,4
19470122,0.1,3,0.9,17,4
19470123,0.03,3,0.3,37,15
19470124,0,0,0,46,37
19470125,0.06,0,0,50,33
19470126,0.09,0,0,46,35
19470127,0,0,0,57,30
19470128,0,0,0,46,28
19470129,0.45,5,5,30,25
19470130,0.54,3,0,37,24
19470131,0.04,3,0.9,37,25
19470201,0.02,3,0.4,25,17
19470202,0.03,4,0.6,27,16
19470203,0,3,0,36,12
19470204,0,3,0.1,38,3
19470205,0,2,0,12,2
19470206,0.04,2,0.4,21,7
19470207,0.02,3,0.3,28,8
19470208,0,3,0,14,3
19470209,0.15,4,2.1,24,9
19470210,0.18,7,2.6,27,23
19470211,0.03,8,0.6,27,21
19470212,0,6,0.2,30,15
19470213,0,4,0,41,14
19470214,0,2,0,45,28
19470215,0.06,1,0.2,41,29
19470216,0,1,0,29,20
19470217,0,0,0,33,12
19470218,0,0,0,35,20
19470219,0,0,0,23,12
19470220,0,0,0,19,8
19470221,0.01,0,0.2,22,14
19470222,0.09,1,1.9,18,15
19470223,0.11,6,3.9,22,16
19470224,0.08,4,0.9,27,17
19470225,0.13,6,1.7,32,21
19470226,0.08,6,0.7,29,24
19470227,0.02,6,0.2,26,21
19470228,0,6,0,30,19
19470301,0.05,5,0.8,33,17
19470302,0.49,10,5.6,32,25
19470303,0.56,15,4.1,27,24
19470304,0.19,17,1.7,28,23
19470305,0.08,18,0.8,34,24
19470306,0,16,0,34,28
19470307,0,15,0,31,24
19470308,0.04,9,0,32,21
19470309,0.07,7,0.6,32,25
19470310,0,5,0,33,27
19470311,0.01,4,0.1,36,26
19470312,0,3,0,46,20
19470313,0.09,2,0,51,24
19470314,0.02,1,0,48,35
19470315,0,1,0,35,24
19470316,0.01,1,0.2,33,24
19470317,0,0,0.1,30,19
19470318,0.02,0,0.4,30,17
19470319,0,0,0,40,18
19470320,0,0,0,41,24
19470321,0.08,0,0,42,21
19470322,0,0,0,38,28
19470323,0,0,0,58,30
19470324,0.22,0,0,54,46
19470325,0.42,1,1.8,48,13
19470326,0.24,3,1.9,23,11
19470327,0.13,5,1.3,28,18
19470328,0.01,1,0.1,38,15
19470329,0.18,2,1,37,27
19470330,0.01,2,0.2,30,20
19470331,0,0,0,43,19
19470401,0,0,0,54,30
19470402,0.52,0,0,43,34
19470403,0,0,0,38,28
19470404,0.04,0,0,53,25
19470405,1.24,0,0,61,41
19470406,0,0,0,66,43
19470407,0,0,0,43,33
19470408,0,0,0,46,26
19470409,0.22,0,0.1,46,34
19470410,0,0,0,65,29
19470411,0.02,0,0,77,56
19470412,0.05,0,0,60,36
19470413,0,0,0,42,33
19470414,0,0,0,63,31
19470415,0,0,0,51,34
19470416,1.12,0,0,52,34
19470417,0.05,0,0,50,33
19470418,0.14,0,0,51,34
19470419,0.14,0,1.8,43,30
19470420,0.34,3,3.4,37,30
19470421,0,0,0,38,31
19470422,0,0,0,57,28
19470423,0,0,0,77,45
19470424,0,0,0,67,41
19470425,0,0,0,48,38
19470426,0.02,0,0,57,29
19470427,0.35,0,0,56,31
19470428,0,0,0,48,25
19470429,0,0,0,75,35
19470430,0.09,0,0,70,58
19470501,0.55,0,0,60,39
19470502,0.51,0,0,57,39
19470503,0.43,0,0,67,42
19470504,0.14,0,0,64,44
19470505,0.08,0,0,57,50
19470506,0,0,0,53,45
19470507,0.42,0,0,45,31
19470508,0.05,0,0.2,39,30
19470509,0,0,0,46,31
19470510,0,0,0,57,29
19470511,0,0,0,66,36
